Major,Course Name,Course ID,CRN,Credits,Instructor
SLS,Language by the Numbers,SLS 170,87637,3,TBA
SLS,Language by the Numbers,SLS 170,87638,3,TBA
SLS,Bilingualism,SLS 280,88721,3,T Gruter Nell
SLS,Second Language LearningRestriction: Instructor Approval,SLS 302,84628,3,N A Ziegler
SLS,Second Language Learning,SLS 302,85221,3,TBA
SLS,Socioling of Multilingualism,SLS 304,85343,3,TBA
SLS,Second Language Testing,SLS 311,85292,3,TBA
SLS,"Digi Literacies, Media, Lang",SLS 318,88722,3,D Zheng
SLS,Pidgin & Creole Eng in Hawaii,SLS 430,85217,3,K K Sakoda
SLS,Second Language Pedagogy(Ethical issues in multilingual schools and societies),SLS 480P,88723,3,G V Crookes
SLS,Professionalism in SLSRestriction: Major,SLS 485,87641,3,R C Cunningham
SLS,Second Language Assessment,SLS 611,88729,3,D R Isbell
SLS,Compar Grammar and Second Lang,SLS 642,89001,3,B D Schwartz
SLS,Sociolinguistics & Second Lang,SLS 660,85209,3,C M Higgins
SLS,Research in Language Testing,SLS 671,88728,3,D R Isbell
SLS,Sec Lang Qualitative Research,SLS 675,88727,3,E A Gilliland
SLS,Topics: SL Analysis(Generative approaches to L2 (morpho)syntax),SLS 680N,87643,3,B D Schwartz
SLS,Topics: SL Use(Public sociolinguistics in multilingual Hawai'i),SLS 680U,88726,3,C M Higgins
SLS,Sem in Second Lang Education(Transformative L2 Pedagogy),SLS 730,81375,3,G V Crookes
SLS,Sem in Second Lang Acquisitn(Eye-Tracking),SLS 750,88725,3,T Gruter Nell
SLS,Seminar in Second Language Use(Multimodality),SLS 760,89008,3,D Zheng
SNSK,Introduction to Sanskrit II,SNSK 102,86750,3,J R Knutson
SNSK,Advanced Readings in Sanskrit,SNSK 685,87954,3,J R Knutson
SOC,Introduction to Sociology,SOC 100,85907,3,M C Rost-Banik
SOC,Introduction to Sociology,SOC 100,80660,3,M C Rost-Banik
SOC,Introduction to Sociology,SOC 100,88286,3,L Lin
SOC,Introduction to Sociology,SOC 100,86376,3,TBA
SOC,Introduction to Sociology,SOC 100,87724,3,M C Rost-Banik
SOC,Introduction to Data Analysis,SOC 176,87715,3,S Chai
SOC,Intro to Int & Global Studies,SOC 180,86692,3,K Y Manabe
SOC,Intro to Race & Ethnic Relatns,SOC 214,85244,3,N R Sharma
SOC,Intro to Sociolgy of the Famly,SOC 251,85643,3,TBA
SOC,Intro to Sociolgy of the Famly,SOC 251,85991,3,TBA
SOC,Prin of Sociological Inquiry,SOC 300,80661,4,E Paek
SOC,Prin of Sociological Inquiry,SOC 300,83661,4,E Paek
SOC,Prin of Sociological Inquiry,SOC 300,85822,4,TBA
SOC,Women and Health,SOC 305,86643,3,TBA
SOC,Sur Soc Ineqlty & Stratificatn,SOC 311,86640,3,TBA
SOC,Survey of Social Change,SOC 316,87744,3,M Yang
SOC,Survey of Sociological Theory,SOC 321,80662,3,TBA
SOC,Criminology,SOC 333,81357,3,D T Johnson
SOC,Drugs and Society,SOC 335,82756,3,TBA
SOC,Survey of Social Psychology,SOC 341,87742,3,B Joyce
SOC,Sociology of Happiness,SOC 344,88646,3,TBA
SOC,Survey of Medical Sociology,SOC 354,86683,3,K N Mossakowski
SOC,Chinese Society and Culture,SOC 356,88648,3,L Lin
SOC,Sustainability InternshipRestriction: Instructor Approval,SOC 394,88175,3,A Kimura
SOC,Sustainability InternshipRestriction: Instructor Approval,SOC 394,88431,3,A Kimura
SOC,Technology and Society,SOC 415,86642,3,TBA
SOC,Punishment & Society,SOC 432,87753,3,D T Johnson
SOC,Women and Crime,SOC 435,89423,3,M C Rost-Banik
SOC,Social Statistics,SOC 476,87765,3,TBA
SOC,Social Statistics Laboratory,SOC 476L,87772,1,TBA
SOC,Social Sciences InternshipRestriction: Instructor Approval,SOC 494,85767,3-6,U Hasager
SOC,Stats for Regression Analysis,SOC 605,80859,3,E Paek
SOC,Regression Analysis Laboratory,SOC 605L,80860,1,E Paek
SOC,Research Methods and Design,SOC 606,87775,3,J R Darrah
SOC,Contmporary Sociologicl Theory,SOC 612,81358,3,M Steger
SOC,Current Issues in Sociology,SOC 715,87778,3,M Yang
SOC,Sem Race and Ethn: Eth and Nat,SOC 725C,88671,3,S Chai
SOCS,Service Learning Micro Intern,SOCS 385,82561,1-3,U Hasager
SOCS,Social Sciences InternshipRestriction: Instructor Approval,SOCS 489,83756,3-6,U Hasager
SOCS,Social Sciences InternshipRestriction: Instructor Approval,SOCS 489,83898,3-6,K M Aquino
SOCS,Social Sciences InternshipRestriction: Instructor Approval,SOCS 489,88594,3-6,U Hasager
SPAN,Elementary Spanish,SPAN 101,80683,3,K A Galante
SPAN,Elementary Spanish,SPAN 101,80682,3,TBA
SPAN,Elementary Spanish,SPAN 101,81248,3,K A Galante
SPAN,Elementary Spanish,SPAN 101,81140,3,K A Galante
SPAN,Elementary Spanish,SPAN 101,81796,3,K A Galante
SPAN,Elementary Spanish,SPAN 101,81827,3,TBA
SPAN,Elementary Spanish,SPAN 101,83094,3,K A Galante
SPAN,Elementary Spanish,SPAN 101,83658,3,K A Galante
SPAN,Elementary Spanish,SPAN 101,85978,3,TBA
SPAN,Elementary Spanish,SPAN 101,88720,3,TBA
SPAN,Elementary Spanish,SPAN 102,80686,3,TBA
SPAN,Elementary Spanish,SPAN 102,80685,3,I Y Fitzgerald
SPAN,Elementary Spanish,SPAN 102,80684,3,K A Galante
SPAN,Elementary Spanish,SPAN 102,80687,3,R K Nylen
SPAN,Elementary Spanish,SPAN 102,80688,3,I Y Fitzgerald
SPAN,Elementary Spanish,SPAN 102,80689,3,K A Galante
SPAN,Elementary Spanish,SPAN 102,81490,3,K A Galante
SPAN,Elementary Spanish,SPAN 102,81999,3,K A Galante
SPAN,Elementary Spanish,SPAN 102,82034,3,R K Nylen
SPAN,Elementary Spanish,SPAN 102,83472,3,I Y Fitzgerald
SPAN,Elementary Spanish,SPAN 102,83659,3,K A Galante
SPAN,Elementary Spanish,SPAN 102,85459,3,K A Galante
SPAN,Elementary Spanish,SPAN 102,86567,3,L E Kou
SPAN,Elementary Spanish,SPAN 102,86569,3,L E Kou
SPAN,Elementary Spanish,SPAN 102,87326,3,R K Nylen
SPAN,Intermediate Spanish,SPAN 201,85189,3,J C Tome
SPAN,Intermediate Spanish,SPAN 201,85190,3,L E Kou
SPAN,Intermediate Spanish,SPAN 201,85066,3,J C Tome
SPAN,Intermediate Spanish,SPAN 201,85067,3,TBA
SPAN,Intermediate Spanish,SPAN 201,85191,3,J C Tome
SPAN,Intermediate Spanish,SPAN 201,85192,3,L E Kou
SPAN,Intermediate Spanish,SPAN 201,85068,3,J C Tome
SPAN,Intermediate Spanish,SPAN 201,88730,3,TBA
SPAN,Intermediate Spanish II,SPAN 202,86415,3,TBA
SPAN,Intermediate Spanish II,SPAN 202,85193,3,S C Reemelin
SPAN,Intermediate Spanish II,SPAN 202,85194,3,M J Cruz-Zayas
SPAN,Intermediate Spanish II,SPAN 202,85195,3,S C Reemelin
SPAN,Intermediate Spanish II,SPAN 202,85196,3,M J Cruz-Zayas
SPAN,Intermediate Spanish II,SPAN 202,85197,3,TBA
SPAN,Intermediate Spanish II,SPAN 202,85198,3,S C Reemelin
SPAN,Intermediate Spanish II,SPAN 202,85487,3,M J Cruz-Zayas
SPAN,Intermediate Spanish II,SPAN 202,86416,3,TBA
SPAN,Intermediate Spanish II,SPAN 202,86570,3,TBA
SPAN,Language and Writing I,SPAN 301,85199,3,I Y Fitzgerald
SPAN,Language and Writing I,SPAN 301,84568,3,R K Nylen
SPAN,Conversation I,SPAN 303,85069,3,L Aranda
SPAN,Intro Spanish-English Transltn,SPAN 305,88735,3,L Aranda
SPAN,Intro to Span/Eng Interpreting,SPAN 308,86417,3,L Aranda
SPAN,LatAmCS: Empires & Traditions,SPAN 352B,88737,3,B Quintana
SPAN,Spanish Language in Society,SPAN 400,88738,3,M Gonzalez-Lloret
SPAN,Spanish-Am Short Story & Essay,SPAN 683,88547,3,J Logan
SPAN,Seminar in Hispanic Literature,SPAN 695,87324,3,B Quintana
SPED,Disb & Diversity in the Media,SPED 201,85335,3,K R Wilkins
SPED,Fnds Inclusive Schlg,SPED 304,81633,3,C M Awana
SPED,Fnds Inclusive Schlg,SPED 304,83941,3,C M Awana
SPED,SPED Law & Compliance,SPED 306,88319,3,R L Knox
SPED,Education of Gifted Students,SPED 414,82461,3,H Park
STE,Child Dev Prenatal thru 8,STE 318,87582,3,S Han
STE,Resp Pedagogy Multiling Lrnrs,STE 328,86162,3,J M Oshiro
STE,Multicultural Perspectives Ed,STE 360,86161,3,R R Fujii
STE,SemInEdInquiry:EducationMinor,STE 403E,86169,3,W E Yu
STE,Fam/Community Centerd Programs,STE 425,88225,3,S Kim
SURG,Surgery Longitudinal ClerkshipRestriction: Instructor Approval,SURG 532,85668,5,S L Woodruff
SURG,Emergency Medical CareRestriction: Instructor Approval,SURG 541,85669,6,G A Suares
SURG,SURG Elec: UrologyRestriction: Major,SURG 545B,85670,1-18,S L Woodruff
SURG,SURG Elec: OphthalmologyRestriction: Instructor Approval,SURG 545C,85671,1-18,S L Woodruff
SURG,SURG Elec: OtolaryngologyRestriction: Instructor Approval,SURG 545D,85672,1-18,S L Woodruff
SURG,SURG Elec: Plastic SurgeryRestriction: Instructor Approval,SURG 545E,85673,1-18,S L Woodruff
SURG,SURG Elec: NeurosurgeryRestriction: Instructor Approval,SURG 545F,85674,1-18,S L Woodruff
SURG,SURG Elec: OrthopaedicsRestriction: Instructor Approval,SURG 545G,85675,1-18,S L Woodruff
SURG,SURG Elec: AnesthesiaRestriction: Instructor Approval,SURG 545H,85676,1-18,S L Woodruff
SURG,SURG Elec: Surg Intensive CareRestriction: Instructor Approval,SURG 545I,85677,1-18,S L Woodruff
SURG,SURG Elec: General Surg Sub-IRestriction: Instructor Approval,SURG 545J,85678,1-18,S L Woodruff
SURG,SURG Elec: Peds Surg Sub-IRestriction: Instructor Approval,SURG 545K,85679,1-18,S L Woodruff
SURG,SURG Elec: Diagnstic RadiologyRestriction: Instructor Approval,SURG 545M,85680,1-18,S L Woodruff
SURG,SURG Elec: Radiation OncologyRestriction: Instructor Approval,SURG 545N,85681,1-18,S L Woodruff
SURG,SURG Elec: Emergency Med Sub-IRestriction: Instructor Approval,SURG 545O,85682,1-18,G A Suares
SURG,SURG Elec: Extramural SurgRestriction: Instructor Approval,SURG 545P,85683,1-18,S L Woodruff
SURG,SURG Elec: Cardiovasculr Sub-IRestriction: Instructor Approval,SURG 545Q,85684,1-18,S L Woodruff
SURG,SURG Elec: Surgical ResearchRestriction: Instructor Approval,SURG 545R,85685,1-18,S L Woodruff
SURG,SURG Elec: Surgical AnatomyRestriction: Instructor Approval,SURG 545S,81067,3-6,S L Woodruff
SURG,SURG Elec: Preceptrshp in AsiaRestriction: Instructor Approval,SURG 545T,85686,1-18,S L Woodruff
SURG,SURG Elec: Biomed Tech DesignRestriction: Instructor Approval,SURG 545U,81942,3,S L Woodruff
SURG,SURG Elec: TransplantRestriction: Instructor Approval,SURG 545X,85687,3-18,S L Woodruff
SURG,SURG Elec: UltrasoundRestriction: Major,SURG 545Y,86727,3,G A Suares
SURG,SURG Elec: UltrasoundRestriction: Major,SURG 545Y,88501,3,TBA
SURG,SURG: LaparoscopicRestriction: Instructor Approval,SURG 545Z,85688,6,K M Murayama
SUST,Dynamic Earth,SUST 101,85778,3,T R Naumann
SUST,Dynamic Earth,SUST 101,85779,3,D E Eason
SUST,The Natural Environment,SUST 102,89468,3,D W Beilman
SUST,The Natural Environment,SUST 102,85783,3,B Lubura-Winchester
SUST,The Natural Environment Lab,SUST 102L,86618,1,K M Webster
SUST,The Natural Environment Lab,SUST 102L,86619,1,K M Webster
SUST,Intr Env Climate Change & Sust,SUST 112,83903,3,M Cooney
SUST,Intr Env Climate Change & Sust,SUST 112,85236,3,M Cooney
SUST,Intr Env Climate Change & Sust,SUST 112,85239,3,M Cooney
SUST,Intr Env Climate Change & Sust,SUST 112,85242,3,M Cooney
SUST,Intr. Env. Sci. & Sus. Lab,SUST 112L,85780,1,M Cooney
SUST,Sustainability Changing World,SUST 115,83812,3,A K Kealoha
SUST,Climate Change in Asia,SUST 121,89471,3,G H Bogart
SUST,Global Environmental History,SUST 157,86632,3,F S Zelko
SUST,Religion and the Environment,SUST 170,89357,3,C W Madrone
SUST,Historical Ecology of Hawai'i,SUST 204,89470,3,P V Kirch
SUST,Hawn Perspectives in Ahupua'a,SUST 217,83813,3,K J Elkington
SUST,Introduction to Sustainability,SUST 250,89358,3,A Kimura
SUST,Introduction to Planning,SUST 308,89469,3,S Raj
SUST,Introduction to Planning,SUST 308,89481,3,E French
SUST,Introduction to Planning,SUST 308,89486,3,TBA
SUST,Natural Resources Management,SUST 311,83814,3,A H Youkhana
SUST,Natural Resource & Env Policy,SUST 312,85784,3,P Keral
SUST,Environmental Ethics,SUST 316,89472,3,R S Dacks
SUST,"Race, Indigeneity, Environment",SUST 318,89473,3,R Moran
SUST,Environment & Agriculture,SUST 320,83882,3,H Valenzuela
SUST,Hawaii & the Pacific,SUST 321,85781,3,U Hasager
SUST,Global Environmental Politics,SUST 324,87958,3,C M Stephenson
SUST,Society and Environment,SUST 335,86616,3,C Loh
SUST,Inter-woven Structures,SUST 338,89475,3,M K Babcock
SUST,Land Tenure and Use in Hawaii,SUST 341,84285,3,U Hasager
SUST,Sustainability InternshipRestriction: Instructor Approval,SUST 394,88444,3,A Kimura
SUST,Sustainability InternshipRestriction: Instructor Approval,SUST 394,88176,3,A Kimura
SUST,Soil & Plant Health Management,SUST 410,83815,2,K Wang
SUST,Past Global Change & Human Era,SUST 413,89474,3,TBA
SUST,Nature-Based Tourism,SUST 415,89477,3,C Edmonds
SUST,Community and NRM,SUST 420,84396,3,P Keral
SUST,Sust Tourism Policies & Pract,SUST 421,87959,3,J Patoskie
SUST,"Agriculture, Food & Society",SUST 423,89476,3,K Suryanata
SUST,"Beaches, Reefs, Climate Change",SUST 427,89463,3,H H Kane
SUST,Princples of Envrn Mgmt Systms,SUST 442,89356,3,M Cooney
SUST,Natural Hist of Hawn Islands,SUST 450,83816,3,M L Knope
SUST,Natural Hist of Hawn Islands,SUST 450,86639,3,R C Thomson
SUST,Natural Hist of Hawn Islands,SUST 450,89403,3,C Daehler
SUST,Applied Forest Ecology,SUST 480,89479,3,T W Idol
SUST,Contemporary Art and Ecology,SUST 484,89480,3,J E Hamilton Faris
SUST,Environmental Problem SolvingRestriction: Instructor Approval,SUST 494,83817,3,A C Lowe Mackenzie
SUST,Sustainability CapstoneRestriction: Instructor Approval,SUST 495,85188,3,K A Loeb
SUST,Environmental Planning/Policy,SUST 620,84397,3,D C Milz
SUST,"Science & Science Curr, PK-12",SUST 623,85782,3,TBA
SUST,Coastal Geology,SUST 627,89464,3,H H Kane
SUST,Kanawai Lawai'a,SUST 652,87987,3,M K Akutagawa
SUST,Marine Renewable Energy,SUST 677,89478,3,Z Huang
SW,The Field of Social Work,SW 200,80690,3,TBA
SW,Gen Social Work Practice IIRestriction: Major,SW 303,85200,3,TBA
SW,Soc Welfare as a Social InstitRestriction: Major,SW 326,85202,3,TBA
SW,Human Behav & Social Enviro IIRestriction: Major,SW 361,85203,3,TBA
SW,Undergrad Field Education IRestriction: Major,SW 391,84572,3,TBA
SW,Gen Social Work Practice IVRestriction: Major,SW 403,85204,3,TBA
SW,Gen Social Work Practice IVRestriction: Major,SW 403,85205,3,TBA
SW,Ke A'o Mau: Learning Preserved(Ke Aʻo Mau: Learning Preserved)Restriction: Major,SW 471,88969,3,TBA
SW,Undergrad Field Education IIIRestriction: Major,SW 491,87693,4,TBA
SW,SW Practice w/Families & GrpsRestriction: Major,SW 607,85207,3,TBA
SW,SW Practice w/Families & GrpsRestriction: Major,SW 607,85208,3,TBA
SW,SW Prac: Community & OrgniztnsRestriction: Major,SW 631,81809,3,TBA
SW,SW Prac: Community & OrgniztnsRestriction: Major,SW 631,87773,3,TBA
SW,Res Designs & Analys: SW EvalRestriction: Major,SW 650,81155,3,TBA
SW,Res Designs & Analys: SW EvalRestriction: Major,SW 650,87776,3,TBA
SW,Human Behav in Soc Environ IIRestriction: Major,SW 660,80694,3,TBA
SW,Human Behav in Soc Environ IIRestriction: Major,SW 660,87777,3,TBA
SW,Treatment of Chem DependencyRestriction: Major,SW 663,86664,3,TBA
SW,Treatment of Chem DependencyRestriction: Major,SW 663,87815,3,TBA
SW,Topics in Social Welfare(Ke Aʻo Mau: Learning Preserved)Restriction: Major,SW 680,85616,3,TBA
SW,Topics in Social Welfare(Forensic Social Work)Restriction: Major,SW 680,87814,3,TBA
SW,Marriage and Family TherapyRestriction: Major,SW 682,89007,3,TBA
SW,Generalist Field Education IIRestriction: Major,SW 691,87780,3,TBA
SW,Generalist Field Education IIRestriction: Major,SW 691,84629,3,TBA
SW,Sem in SW Pract Child & FamRestriction: Major,SW 718,80702,3,TBA
SW,Sem in SW Pract in HealthRestriction: Major,SW 723,80703,3,TBA
SW,SW Practice in Mental HealthRestriction: Major,SW 725,85211,3,TBA
SW,SW Practice in Mental HealthRestriction: Major,SW 725,85212,3,TBA
SW,Sem in SW with Older AdultsRestriction: Major,SW 727,80704,3,TBA
SW,Review of Rsch in Social WorkRestriction: Major,SW 741,85213,3,TBA
SW,Specializatn Integration SemRestriction: Major,SW 755,89372,3,TBA
SW,Specialist Field Education IIRestriction: Major,SW 791,84571,1-5,TBA
SW,Specialist Field Education IIRestriction: Major,SW 791,84587,1-5,TBA
SW,Adv Soc Wel Policy Anlys & ChgRestriction: Major,SW 797,85214,3,TBA
SW,Adv Soc Wel Policy Anlys & ChgRestriction: Major,SW 797,85215,3,TBA
SW,Adv Soc Wel Policy Anlys & ChgRestriction: Major,SW 797,85216,3,TBA
TAHR,Introduction to Sustainability,TAHR 250,88980,3,A Kimura
THAI,Elementary Thai I,THAI 101,88222,3,C Shirakura
THAI,Elementary Thai I,THAI 101,89375,3,C Shirakura
THAI,Intermediate Thai I,THAI 201,88771,3,C Shirakura
THAI,Intermediate Thai I,THAI 201,89376,3,C Shirakura
THEA,Intr Stg Scr New Media Writing,THEA 100,87279,3,E C Svaton
THEA,Intr Stg Scr New Media Writing,THEA 100,87280,3,E C Svaton
THEA,Intro to World Drama & Theatre,THEA 101,85332,3,M L Massengill
THEA,Intro to World Drama & Theatre,THEA 101,84563,3,M L Massengill
THEA,Intro to World Drama & Theatre,THEA 101,84562,3,M L Massengill
THEA,Live on Stage,THEA 152,85309,3,K Pauka
THEA,Live on Stage,THEA 152,86808,3,E V Mante
THEA,Live on Stage,THEA 152,87834,3,J M Branner
THEA,Beg Prac: Stagecraft,THEA 200C,82441,1,P Johnston
THEA,Beg Prac: Costume,THEA 200D,82442,1,H K Schauer
THEA,Beg Prac: Perf Arts Mgt,THEA 200E,83088,1,TBA
THEA,Intro Acting Stage Screen,THEA 221,83857,3,E V Mante
THEA,Intro Acting Stage Screen,THEA 221,85330,3,J G Romans
THEA,Intro Acting Stage Screen,THEA 221,85331,3,D Crellin
THEA,Intro Acting Stage Screen,THEA 221,82304,3,E G Ziel
THEA,Intro Acting Stage Screen,THEA 221,88531,3,R D Morris
THEA,Intro to Stage Production,THEA 240,85308,3,J P Fragiao
THEA,Acting II: Adv Scene Study,THEA 322,89123,3,D Crellin
THEA,Advanced Film/TV Acting,THEA 324,84277,3,J V Tavares
THEA,Thea Prod: Scenic Painting,THEA 343D,88511,3,M A Bisbee
THEA,Beg. Lighting Design,THEA 345,88512,3,P Johnston
THEA,Intro to Costume Construction,THEA 354,88513,4,J M Speetjens
THEA,Beg. Costume Design,THEA 356,88514,3,J M Speetjens
THEA,Movement Improvisation,THEA 370,87282,3,P Kao
THEA,Adv Prac: Performance,THEA 400B,82443,1-3,J V Tavares
THEA,Adv Prac: Stagecraft,THEA 400C,82445,1-3,P Johnston
THEA,Adv Prac: Costume,THEA 400D,82446,1-3,H K Schauer
THEA,Adv Prac: Perf Arts Mgt,THEA 400E,82447,1-3,TBA
THEA,Adv Prac: Dir Dram SM ChorRestriction: Major,THEA 400F,88203,1-3,J M Speetjens
THEA,World Theatre: Modern,THEA 412,88519,3,M V Huynh
THEA,Inter Voice for Actor:Hawaiian,THEA 420D,88743,3,T K Lopes
THEA,Chinese Acting Workshop(Jingju Stage Combat)Restriction: Major,THEA 427,88520,1-3,Q Zhang
THEA,Stage Management,THEA 447,88250,3,E E Breitenbach
THEA,Giant Puppetry,THEA 477,88521,3,J M Branner
THEA,Experimental Theatre Studio,THEA 490,88530,3,T K Lopes
THEA,Sem in Major Theatre Theory,THEA 611,88532,3,M Wessendorf
THEA,Great Roles in Acting,THEA 621,88533,3,J V Tavares
THEA,Adv Topics in PerfRestriction: Major,THEA 626,85070,3,J E Togawa
THEA,Historic Costume and Decor,THEA 641,88534,3,J M Speetjens
THEA,Prof Advance in DesignRestriction: Major,THEA 650,85029,1,P Johnston
THEA,Scenic II: Inter Scene Design,THEA 652,88535,3,M A Bisbee
THEA,Adv. Scenic Design,THEA 653,88536,3,M A Bisbee
THEA,Asian Thtre; Modrn Asian Drama,THEA 663D,88537,3,J A Iezzi
THEA,Adv Topics Perf in Hawai'i,THEA 668,86292,3,T R Baker
THEA,Intrdscplnry CollaborationsRestriction: Major,THEA 674,88619,3,P Kao
THEA,Graduate Theatre WorkshopRestriction: Major,THEA 690,83995,1-6,J M Speetjens
THEA,Graduate Theatre WorkshopRestriction: Major,THEA 690,84086,1-6,M A Bisbee
THEA,Graduate Theatre WorkshopRestriction: Major,THEA 690,82456,1-6,J A Iezzi
THEA,Graduate Theatre WorkshopRestriction: Major,THEA 690,83306,1-6,T R Baker
THEA,Graduate Theatre WorkshopRestriction: Major,THEA 690,89379,1-6,J V Tavares
THEA,Practicum in TeachingRestriction: Major,THEA 692,86093,1-3,J A Iezzi
THEA,Creative ProjectsRestriction: Major,THEA 695,80731,1-6,J A Iezzi
THEA,Creative ProjectsRestriction: Major,THEA 695,86894,1-6,T R Baker
THEA,Sem Hawaiian & Indigenous Perf,THEA 768,88538,3,T R Baker
TIM,Internship I,TIM 100,80738,2,B Y Fujinaka
TIM,Internship I,TIM 100,86668,2,B Y Fujinaka
TIM,Intro to Travel Industry Mgt,TIM 101,83710,3,J Patoskie
TIM,Intro to Travel Industry Mgt,TIM 101,86177,3,J Patoskie
TIM,Intro to Travel Industry Mgt,TIM 101,89250,3,C K Sakamoto
TIM,Food and World Cultures,TIM 102,83126,3,Y Xu
TIM,Food and World Cultures,TIM 102,87758,3,R J Moore
TIM,Internship IIRestriction: Major,TIM 200,88140,1-2,B Y Fujinaka
TIM,Internship IIIRestriction: Major,TIM 300,88142,1-2,B Y Fujinaka
TIM,Legal Environmnt of Travel IndRestriction: Major,TIM 301,80739,3,W F Fong
TIM,Information Systems TechnologyRestriction: Major,TIM 302,87763,3,A W Swift
TIM,Information Systems TechnologyRestriction: Major,TIM 302,89239,3,H Wen
TIM,Mgmt of Service EnterprisesRestriction: Major,TIM 303,81257,3,L Shulga
TIM,Principles of Travel Ind MktgRestriction: Major,TIM 304,80740,3,I Y Lin
